Pfolio ,SecurityShortName    ,Security ,SectorLevel4         ,MaturityDate ,Duration ,YieldtoMaturity ,Units             ,UnitCost      ,TotalCost         ,MarketPrice      ,CleanMarketValue  ,All-InMarketValue ,Appreciation      ,AccruedInterest   ,%Sector ,%Pfolio ,ValuationDate ,TYPE
LLIFR ,CAPBNK FRN 06072019 ,FRLCP9GB,Money Market        ,06/07/2019,001.69,008.80,00003331000.00,00000100.00,00003331000.00,0000105.746970,00003522431.57,00003559951.22,00000228951.22,00000037519.65,083.39,001.11,08/08/2017,FI02
LLIFR ,STNLB INST MMARKT B4,SIMMB4  ,Money Market        ,31/12/2050,002.48,040.00,00000707722.04,00000001.00,00000707722.03,0000001.000000,00000707722.04,00000708935.03,00000001213.00,00000001212.99,016.61,000.22,08/08/2017,FI02
Money Market                                                                                                                     ,,,,,,,,,,,00004230153.61,00004268886.25,              ,              ,100.00,001.33,          ,
ICB Prime Sector                                                                                                                 ,,,,,,,,,,,00316510378.13,00321821222.94,              ,              ,      ,100.00,          ,
INCOME FUND R                                                                                                                    ,,,,,,,,,,,00316510378.13,00321821222.94,              ,              ,      ,100.00,          ,
LLIFT ,SA ROAD 9.75% 310720,HWAY20  ,Fixed Interest      ,31/07/2020,002.55,008.26,00021040054.00,00000103.19,00021711966.02,0000008.260000,00021851817.16,00021902399.55,00000190433.53,00000050582.39,006.10,005.85,08/08/2017,FI00
LLIFT ,R2023 7.75 280223   ,R2023   ,Fixed Interest      ,28/02/2023,004.30,007.90,00020034432.00,00000095.92,00019216177.72,0000007.900000,00019894004.65,00020583135.02,00001366957.30,00000689130.37,005.73,005.49,08/08/2017,FI00
LLIFT ,R208 6.75 310321    ,R208    ,Fixed Interest      ,31/03/2021,003.09,007.48,00015142755.00,00000095.31,00014432559.79,0000007.480000,00014792784.73,00015159633.11,00000727073.32,00000366848.38,004.22,004.05,08/08/2017,FI00
LLIFT ,R186 10.5 211226    ,R186    ,Fixed Interest      ,21/12/2026,006.04,008.56,00001853042.00,00000111.84,00002072503.51,0000008.560000,00002081044.55,00002107164.84,00000034661.33,00000026120.29,000.59,000.56,08/08/2017,FI00
LLIFT ,CTY JHB 9% 050618   ,COJ04   ,Fixed Interest      ,05/06/2018,000.77,008.09,00010854712.00,00000099.88,00010841489.87,0000008.090000,00010929388.08,00011103360.89,00000261871.02,00000173972.81,003.09,002.96,08/08/2017,FI00
LLIFT ,INV JBR+265 200922  ,IV015   ,Fixed Interest      ,20/09/2017,000.11,008.94,00004165733.00,00000100.67,00004193441.76,0000100.120103,00004170736.17,00004227612.69,00000034170.93,00000056876.52,001.18,001.13,08/08/2017,FI02
LLIFT ,KAGISO 8.375% 011117,KSB008  ,Fixed Interest      ,01/11/2017,000.23,010.42,00002741827.00,00000099.99,00002741657.87,0000100.007450,00002742031.27,00002748266.18,00000006608.31,00000006234.91,000.76,000.73,08/08/2017,FI02
LLIFT ,PRECI J+134BPS270118,PRE1A3  ,Fixed Interest      ,27/01/2018,000.45,008.28,00000755658.90,00000099.96,00000755384.40,0000100.077346,00000756243.37,00000758510.33,00000003125.93,00000002266.96,000.21,000.20,08/08/2017,FI02
LLIFT ,PRECI J+154BPS270118,PRE1B1  ,Fixed Interest      ,27/01/2018,000.45,008.62,00000759044.89,00000099.96,00000758763.41,0000100.012323,00000759138.43,00000761469.61,00000002706.20,00000002331.18,000.21,000.20,08/08/2017,FI02
LLIFT ,RES 3MJ+170BP 121117,RES15   ,Fixed Interest      ,12/11/2017,000.26,008.71,00002381810.00,00000100.00,00002381810.00,0000100.091377,00002383986.43,00002381036.25,-0000000773.75,-0000002950.18,000.66,000.64,08/08/2017,FI02
LLIFT ,STD 9.66% 011217    ,SBK14   ,Fixed Interest      ,01/12/2017,000.31,008.05,00021744234.00,00000100.18,00021783388.83,0000008.050000,00021839318.99,00022236399.14,00000453010.31,00000397080.15,006.19,005.94,08/08/2017,FI00
LLIFT ,STD 3MJ+210BPS150318,SBK16   ,Fixed Interest      ,15/03/2018,000.57,009.05,00007446231.00,00000099.25,00007390169.66,0000100.215086,00007462246.80,00007567908.82,00000177739.16,00000105662.02,002.11,002.02,08/08/2017,FI02
LLIFT ,STD 8.4% 100418     ,SBK9    ,Fixed Interest      ,10/04/2018,000.63,008.43,00012971849.00,00000099.69,00012931943.70,0000008.430000,00012965832.66,00013327054.55,00000395110.85,00000361221.89,003.71,003.56,08/08/2017,FI00
LLIFT ,THEK J+1.49% 180718 ,TH11A8  ,Fixed Interest      ,18/07/2018,000.89,008.58,00003465479.00,00000099.99,00003465228.38,0000100.236122,00003473661.76,00003492109.88,00000026881.50,00000018448.12,000.97,000.93,08/08/2017,FI02
LLIFT ,TPDA03 J+135 050418 ,TPDA03  ,Fixed Interest      ,05/04/2018,000.63,008.61,00001984741.00,00000100.00,00001984741.00,0000100.059397,00001985919.88,00002002462.29,00000017721.29,00000016542.41,000.56,000.53,08/08/2017,FI02
LLIFT ,ABSA 3M J+205 211118,AB011   ,Fixed Interest      ,21/11/2018,001.18,009.32,00001984837.00,00000100.00,00001984837.00,0000100.080468,00001986434.16,00002026781.71,00000041944.71,00000040347.55,000.56,000.54,08/08/2017,FI02
LLIFT ,AB013 8.295% 211118 ,AB013   ,Fixed Interest      ,21/11/2018,001.17,009.08,00010541923.00,00000098.17,00010348709.58,0000009.080000,00010439700.08,00010631360.67,00000282651.09,00000191660.59,002.96,002.84,08/08/2017,FI00
LLIFT ,ABF 3MJBR+175 170320,ABFN08  ,Fixed Interest      ,17/03/2020,002.28,008.51,00040032485.00,00000100.53,00040243209.13,0000101.280930,00040545273.11,00041052443.02,00000809233.89,00000507169.91,011.42,010.96,08/08/2017,FI02
LLIFT ,ABL 3J+199BPS 181119,ABK9    ,Fixed Interest      ,18/11/2019,002.02,011.35,00000655100.00,00000100.00,00000655100.00,0000096.009224,00000628956.43,00000627449.02,-0000027650.98,-0000001507.41,000.17,000.17,08/08/2017,FI02
LLIFT ,ABSA 8.20%010620    ,ABS6    ,Fixed Interest      ,01/06/2020,002.43,008.58,00021165986.00,00000098.52,00020851694.39,0000008.580000,00020963476.19,00021291578.61,00000439884.22,00000328102.42,005.93,005.68,08/08/2017,FI00
LLIFT ,AMBER J+1.70%181018 ,AHF2A2  ,Fixed Interest      ,18/10/2018,001.11,008.99,00008386025.00,00000100.00,00008386025.00,0000100.065112,00008391485.31,00008437188.92,00000051163.92,00000045703.61,002.35,002.25,08/08/2017,FI02
LLIFT ,ASPEN 3YB 28062019  ,ASPD19  ,Fixed Interest      ,28/06/2019,001.70,008.99,00007546729.00,00000100.00,00007546729.00,0000100.342380,00007572567.49,00007648588.90,00000101859.90,00000076021.41,002.13,002.04,08/08/2017,FI02
LLIFT ,BWZJ18 3J+180 191118,BWZJ18A ,Fixed Interest      ,19/11/2018,001.17,009.12,00008387911.00,00000100.00,00008387911.00,0000100.020395,00008389621.71,00008561894.23,00000173983.23,00000172272.52,002.38,002.29,08/08/2017,FI02
LLIFT ,FSR 3J+185BP 200320 ,FBJ20Z  ,Fixed Interest      ,20/03/2020,002.28,009.15,00013379750.00,00000100.00,00013379750.00,0000100.045489,00013385836.31,00013553852.98,00000174102.98,00000168016.67,003.77,003.62,08/08/2017,FI02
LLIFT ,FRSTRND 8.5%211218  ,FRB05   ,Fixed Interest      ,21/12/2018,001.25,008.88,00003133337.00,00000098.10,00003073943.66,0000008.880000,00003117648.38,00003153402.89,00000079459.23,00000035754.51,000.88,000.84,08/08/2017,FI00
LLIFT ,IBL45 INV 8% 211218 ,IBL45   ,Fixed Interest      ,21/12/2018,001.26,008.51,00004275249.00,00000098.68,00004218770.88,0000099.334940,00004246816.03,00004292730.92,00000073960.04,00000045914.89,001.19,001.15,08/08/2017,FI00
LLIFT ,INV J+110BPS 310319 ,IBL61   ,Fixed Interest      ,31/03/2019,001.51,008.51,00006306099.00,00000100.00,00006306099.00,0000099.904609,00006300083.55,00006358424.47,00000052325.47,00000058340.92,001.77,001.70,08/08/2017,FI02
LLIFT ,INV 3M J+245 270919 ,IV026   ,Fixed Interest      ,27/09/2019,001.88,010.36,00003970447.00,00000099.90,00003966449.91,0000098.887542,00003926277.44,00003972000.13,00000005550.22,00000045722.69,001.11,001.06,08/08/2017,FI02
LLIFT ,KSB009 3J+385BPS    ,KSB009  ,Fixed Interest      ,05/08/2020,002.52,010.92,00003056012.00,00000100.00,00003056012.00,0000100.003982,00003056133.69,00003059836.05,00000003824.05,00000003702.36,000.85,000.82,08/08/2017,FI02
LLIFT ,MMIG01 3MJ+146B17319,MMIG01  ,Fixed Interest      ,17/03/2019,001.47,009.08,00003812763.00,00000100.01,00003813070.37,0000099.539266,00003795196.30,00003841955.09,00000028884.72,00000046758.79,001.07,001.03,08/08/2017,FI02
LLIFT ,NED16 3MJ+255B 08419,NED16   ,Fixed Interest      ,08/04/2019,001.51,009.77,00010725220.00,00000099.54,00010676379.43,0000100.174981,00010743987.10,00010831187.55,00000154808.12,00000087200.45,003.01,002.89,08/08/2017,FI02
LLIFT ,STD JB+220 300719   ,SBK17   ,Fixed Interest      ,30/07/2019,001.78,009.84,00001983570.00,00000100.02,00001984003.74,0000098.994846,00001963632.07,00001968168.47,-0000015835.27,00000004536.40,000.55,000.53,08/08/2017,FI02
LLIFT ,STD 3J+220BPS 241019,SBK19   ,Fixed Interest      ,24/10/2019,001.97,009.28,00000169658.00,00000100.00,00000169658.00,0000100.013267,00000169680.51,00000170370.89,00000000712.89,00000000690.38,000.05,000.05,08/08/2017,FI02
LLIFT ,STD FRN J+160 240519,SBS24   ,Fixed Interest      ,24/05/2019,001.61,008.50,00000882978.00,00000100.00,00000882978.00,0000100.735631,00000889473.46,00000906129.91,00000023151.91,00000016656.45,000.25,000.24,08/08/2017,FI02
LLIFT ,STD 8.87% 240519    ,SBS25   ,Fixed Interest      ,24/05/2019,001.61,007.95,00009506802.00,00000100.47,00009551174.05,0000007.950000,00009646935.11,00009824827.34,00000273653.29,00000177892.23,002.73,002.62,08/08/2017,FI00
LLIFT ,SANLAM 8.7% 150818  ,SLI3    ,Fixed Interest      ,15/08/2018,000.96,008.33,00006266674.00,00000099.08,00006208946.57,0000008.330000,00006289028.27,00006280066.30,00000071119.73,-0000008961.97,001.75,001.68,08/08/2017,FI00
LLIFT ,THEK 3J+165B 180719 ,TH9A12  ,Fixed Interest      ,18/07/2019,001.76,008.76,00009263898.00,00000100.01,00009265117.37,0000100.420820,00009302882.34,00009353091.14,00000087973.77,00000050208.80,002.60,002.50,08/08/2017,FI02
LLIFT ,ABL SENIOR TRAN STUB,ABL SENT,Fixed Interest      ,04/04/2021,003.49,019.28,00001059209.00,00000000.00,00000000000.00,0000050.250000,00000532252.52,00000532252.52,00000532252.52,00000000000.00,000.15,000.14,08/08/2017,FI02
LLIFT ,BAW18 J+170BPS051220,BAW18   ,Fixed Interest      ,05/12/2020,002.80,009.05,00009258103.00,00000099.69,00009229634.22,0000099.919387,00009250639.77,00009399435.24,00000169801.02,00000148795.47,002.62,002.51,08/08/2017,FI02
LLIFT ,DEV BNK 10.0%270223 ,DV23    ,Fixed Interest      ,27/02/2023,004.03,009.45,00008552500.00,00000101.59,00008688297.45,0000009.450000,00008754375.77,00009136309.04,00000448011.59,00000381933.27,002.54,002.44,08/08/2017,FI00
LLIFT ,RWB 9.97% 210421    ,RW21    ,Fixed Interest      ,21/04/2021,002.97,009.15,00008265481.00,00000101.13,00008358861.92,0000009.150000,00008471441.91,00008719791.51,00000360929.59,00000248349.60,002.43,002.33,08/08/2017,FI00
LLIFT ,STD 8.60% 161121    ,SBS4    ,Fixed Interest      ,16/11/2021,003.44,008.80,00001499538.00,00000098.76,00001480868.75,0000008.800000,00001488461.96,00001518493.81,00000037625.06,00000030031.85,000.42,000.41,08/08/2017,FI00
LLIFT ,SBK 3J+156BPS 310122,SBS49   ,Fixed Interest      ,31/01/2022,003.67,008.64,00003085827.00,00000100.00,00003085827.00,0000100.008689,00003086095.13,00003092665.47,00000006838.47,00000006570.34,000.86,000.83,08/08/2017,FI02
LLIFT ,ABSA 8.80%110926    ,ABS7    ,Fixed Interest      ,11/09/2026,005.82,009.91,00019312971.00,00000093.03,00017966086.34,0000009.910000,00018038718.55,00018741816.92,00000775730.58,00000703098.37,005.22,005.00,08/08/2017,FI00
Fixed Interest                                                                                                                   ,,,,,,,,,,,00353461265.58,00359342616.87,              ,              ,100.00,095.91,          ,
LLIFT ,LIB INV CASH ACCOUNT,LIBINV  ,Money Market        ,          ,      ,      ,              ,           ,-0000343472.83,              ,-0000343472.83,-0000343472.83,00000000000.00,00000000000.00,-02.24,-00.09,08/08/2017,ZL01
LLIFT ,LIB INV CASH ACCOUNT,LIBINV  ,Money Market        ,          ,      ,      ,              ,           ,00000343472.83,              ,00000343472.83,00000343472.83,00000000000.00,00000000000.00,002.24,000.09,08/08/2017,ZL06
LLIFT ,CAPBNK FRN 06072019 ,FRLCP9GB,Money Market        ,06/07/2019,001.69,008.80,00009771000.00,00000100.00,00009771000.00,0000105.746970,00010332536.44,00010442594.84,00000671594.84,00000110058.40,068.23,002.79,08/08/2017,FI02
LLIFT ,STNLB INST MMARKT B4,SIMMB4  ,Money Market        ,31/12/2050,002.48,040.00,00004853764.15,00000001.00,00004853764.14,0000001.000000,00004853764.15,00004862083.22,00000008319.08,00000008319.07,031.77,001.30,08/08/2017,FI02
Money Market                                                                                                                     ,,,,,,,,,,,00015186300.59,00015304678.06,              ,              ,100.00,004.09,          ,
ICB Prime Sector                                                                                                                 ,,,,,,,,,,,00368647566.17,00374647294.93,              ,              ,      ,100.00,          ,
INCOME FUND T                                                                                                                    ,,,,,,,,,,,00368647566.17,00374647294.93,              ,              ,      ,100.00,          ,
LLIFU ,ABSA6.62% NONCUM PRF,ABSP    ,Equity              ,          ,000.00,      ,00000000004.00,00001000.00,00000004000.00,0000741.000000,00000002964.00,00000002964.00,-0000001036.00,              ,100.00,000.00,08/08/2017,OS06
Equity                                                                                                                           ,,,,,,,,,,,00000002964.00,00000002964.00,              ,              ,100.00,000.00,          ,
LLIFU ,SA ROAD 9.75% 310720,HWAY20  ,Fixed Interest      ,31/07/2020,002.55,008.26,00033975275.00,00000103.19,00035060272.01,0000008.260000,00035286102.26,00035367782.22,00000307510.21,00000081679.96,005.89,005.79,08/08/2017,FI00
LLIFU ,R2023 7.75 280223   ,R2023   ,Fixed Interest      ,28/02/2023,004.30,007.90,00029027331.00,00000095.92,00027841785.14,0000007.900000,00028823869.73,00029822331.54,00001980546.40,00000998461.81,004.96,004.88,08/08/2017,FI00
LLIFU ,R208 6.75 310321    ,R208    ,Fixed Interest      ,31/03/2021,003.09,007.48,00020965129.00,00000095.34,00019988390.89,0000007.480000,00020480595.51,00020988496.73,00001000105.84,00000507901.22,003.49,003.44,08/08/2017,FI00
LLIFU ,R186 10.5 211226    ,R186    ,Fixed Interest      ,21/12/2026,006.04,008.56,00002992478.00,00000111.84,00003346886.44,0000008.560000,00003360679.38,00003402861.05,00000055974.61,00000042181.67,000.57,000.56,08/08/2017,FI00
LLIFU ,CTY JHB 9% 050618   ,COJ04   ,Fixed Interest      ,05/06/2018,000.77,008.09,00016471640.00,00000099.91,00016456049.60,0000008.090000,00016584958.30,00016848955.86,00000392906.26,00000263997.56,002.80,002.76,08/08/2017,FI00
LLIFU ,INV JBR+265 200922  ,IV015   ,Fixed Interest      ,20/09/2017,000.11,008.94,00024709546.00,00000100.43,00024814678.69,0000100.120103,00024739222.91,00025076592.83,00000261914.14,00000337369.92,004.17,004.10,08/08/2017,FI02
LLIFU ,KAGISO 8.375% 011117,KSB008  ,Fixed Interest      ,01/11/2017,000.23,010.42,00002236418.00,00000099.99,00002236286.03,0000100.007450,00002236584.61,00002241670.22,00000005384.19,00000005085.61,000.37,000.37,08/08/2017,FI02
LLIFU ,PRECI J+134BPS270118,PRE1A3  ,Fixed Interest      ,27/01/2018,000.45,008.28,00000589636.22,00000099.96,00000589422.03,0000100.077346,00000590092.28,00000591861.17,00000002439.14,00000001768.89,000.10,000.10,08/08/2017,FI02
LLIFU ,PRECI J+154BPS270118,PRE1B1  ,Fixed Interest      ,27/01/2018,000.45,008.62,00000592278.84,00000099.96,00000592059.20,0000100.012323,00000592351.83,00000594170.84,00000002111.64,00000001819.01,000.10,000.10,08/08/2017,FI02
LLIFU ,RES 3MJ+170BP 121117,RES15   ,Fixed Interest      ,12/11/2017,000.26,008.71,00001974896.00,00000100.00,00001974896.00,0000100.091377,00001976700.60,00001974254.43,-0000000641.57,-0000002446.17,000.33,000.32,08/08/2017,FI02
LLIFU ,STD 9.66% 011217    ,SBK14   ,Fixed Interest      ,01/12/2017,000.31,008.05,00033819820.00,00000100.19,00033885154.56,0000008.050000,00033967710.11,00034585307.37,00000700152.81,00000617597.26,005.76,005.66,08/08/2017,FI00
LLIFU ,STD 3MJ+210BPS150318,SBK16   ,Fixed Interest      ,15/03/2018,000.57,009.05,00018728435.00,00000099.13,00018564705.78,0000100.215086,00018768717.24,00019034473.73,00000469767.95,00000265756.49,003.17,003.12,08/08/2017,FI02
LLIFU ,STD 8.4% 100418     ,SBK9    ,Fixed Interest      ,10/04/2018,000.63,008.43,00020946816.00,00000099.69,00020882377.31,0000008.430000,00020937100.86,00021520398.47,00000638021.16,00000583297.61,003.58,003.52,08/08/2017,FI00
LLIFU ,THEK J+1.49% 180718 ,TH11A8  ,Fixed Interest      ,18/07/2018,000.89,008.58,00002713605.00,00000099.99,00002713408.75,0000100.236122,00002720012.42,00002734458.02,00000021049.27,00000014445.60,000.46,000.45,08/08/2017,FI02
LLIFU ,TPDA03 J+135 050418 ,TPDA03  ,Fixed Interest      ,05/04/2018,000.63,008.61,00001645864.00,00000100.00,00001645864.00,0000100.059397,00001646841.59,00001660559.53,00000014695.53,00000013717.94,000.28,000.27,08/08/2017,FI02
LLIFU ,ABSA 3M J+205 211118,AB011   ,Fixed Interest      ,21/11/2018,001.18,009.32,00001645748.00,00000100.00,00001645748.00,0000100.080468,00001647072.30,00001680526.88,00000034778.88,00000033454.58,000.28,000.28,08/08/2017,FI02
LLIFU ,AB013 8.295% 211118 ,AB013   ,Fixed Interest      ,21/11/2018,001.17,009.08,00058723817.00,00000097.49,00057246965.86,0000009.080000,00058154383.89,00059222029.86,00001975064.00,00001067645.97,009.86,009.69,08/08/2017,FI00
LLIFU ,ABF 3MJBR+175 170320,ABFN08  ,Fixed Interest      ,17/03/2020,002.28,008.51,00056848570.00,00000100.82,00057314648.54,0000101.280930,00057576760.39,00058296972.59,00000982324.05,00000720212.20,009.70,009.54,08/08/2017,FI02
LLIFU ,ABL 3J+199BPS 181119,ABK9    ,Fixed Interest      ,18/11/2019,002.02,011.35,00000526460.00,00000100.00,00000526459.73,0000096.009224,00000505450.16,00000504238.75,-0000022220.98,-0000001211.41,000.08,000.08,08/08/2017,FI02
LLIFU ,ABSA 8.20%010620    ,ABS6    ,Fixed Interest      ,01/06/2020,002.43,008.58,00034178834.00,00000098.52,00033671319.33,0000008.580000,00033851821.17,00034381640.95,00000710321.62,00000529819.78,005.72,005.63,08/08/2017,FI00
